,GEOGRAPHY_CODE,final_total
627,E36000046,70
628,E36000047,25
629,E36000048,75
630,E36000049,25
631,E36000050,70
632,E36000051,15
633,E36000052,35
634,E36000053,45
635,E36000054,40
636,E36000055,25
637,E36000056,55
638,E36000057,125
639,E36000058,25
640,E36000059,55
641,E36000060,25
642,E36000061,20
643,E36000062,30
644,E36000063,65
645,E36000064,85
646,E36000065,25
647,E36000066,55
648,E36000067,15
649,E36000068,35
650,E36000069,15
651,E36000070,25
652,E36000071,25
653,E36000072,75
654,E36000073,15
655,E36000074,35
656,E36000075,25
657,E36000076,130
658,E36000077,135
659,E36000078,5
660,E36000079,65
661,E36000080,70
662,E36000081,10
663,E36000082,150
664,E36000083,75
665,E36000084,65
666,E36000085,180
667,E36000086,40
668,E36000087,10
669,E36000088,20
670,E36000089,40
671,E36000090,85
672,E36000091,25
673,E36000092,45
674,E36000093,15
675,E36000094,65
676,E36000095,10
677,E36000096,20
678,E36000097,45
679,E36000098,15
680,E36000099,35
681,E36000100,10
682,E36000101,0
683,E36000102,10
684,E36000103,40
685,E36000104,30
686,E36000105,15
687,E36000106,5
688,E36000107,95
689,E36000108,75
690,E36000109,85
691,E36000110,10
692,E36000111,50
693,E36000112,10
694,E36000113,80
695,E36000114,15
696,E36000115,15
697,E36000116,55
698,E36000117,15
699,E36000118,80
700,E36000119,30
701,E36000120,90
702,E36000121,0
703,E36000122,60
704,E36000123,90
705,E36000124,100
706,E36000125,55
707,E36000126,25
708,E36000127,95
709,E36000128,65
710,E36000129,75
711,E36000130,40
712,E36000131,85
713,E36000132,85
714,E36000133,55
715,E36000134,10
716,E36000135,130
717,E36000136,65
718,E36000137,20
719,E36000138,30
720,E36000139,155
721,E36000140,10
722,E36000141,20
723,E36000142,40
724,E36000143,5
725,E36000144,105
726,E36000145,35
727,E36000146,20
728,E36000147,120
729,E36000148,20
730,E36000149,125
731,E36000150,60
732,E36000151,20
733,E36000152,30
734,E36000153,15
735,E36000154,20
736,E36000155,35
737,E36000156,80
738,E36000157,65
739,E36000158,15
740,E36000159,35
741,E36000160,25
742,E36000161,0
743,E36000162,70
744,E36000163,10
745,E36000164,60
746,E36000165,50
747,E36000166,10
748,E36000167,25
749,E36000168,30
750,E36000169,75
751,E36000170,0
752,E36000171,45
753,E36000172,15
754,E36000173,110
755,E36000174,50
756,E36000175,100
757,E36000176,30
758,E36000177,105
759,E36000178,15
760,E36000179,25
761,E36000180,35
762,E36000181,150
763,E36000182,100
764,E36000183,140
765,E36000184,50
766,E36000185,25
767,E36000186,45
768,E36000187,20
769,E36000188,50
770,E36000189,50
771,E36000190,25
772,E36000191,10
773,E36000192,75
774,E36000193,30
775,E36000194,20
776,E36000195,110
777,E36000196,50
778,E36000197,60
779,E36000198,55
780,E36000199,80
781,E36000200,95
782,E36000201,20
783,E36000202,45
784,E36000203,145
785,E36000204,130
786,E36000205,30
787,E36000206,60
788,E36000207,120
789,E36000208,45
790,E36000209,55
791,E36000210,40
792,E36000211,100
793,E36000212,205
794,E36000213,280
795,E36000214,140
796,E36000215,100
797,E36000216,195
798,E36000217,110
799,E36000218,85
800,E36000219,70
801,E36000220,110
802,E36000221,70
803,E36000222,70
804,E36000223,15
805,E36000224,45
806,E36000225,25
807,E36000226,155
808,E36000227,15
809,E36000228,30
810,E36000229,20
811,E36000230,30
812,E36000231,25
813,E36000232,65
814,E36000233,100
815,E36000234,50
816,E36000235,15
817,E36000236,20
818,E36000237,30
819,E36000238,50
820,E36000239,35
821,E36000240,25
822,E36000241,35
823,E36000242,80
824,E36000243,5
825,E36000244,45
826,E36000245,30
827,E36000246,30
828,E36000247,25
829,E36000248,10
830,E36000249,105
831,E36000250,265
832,E36000251,85
833,E36000252,25
834,E36000253,165
835,E36000254,35
836,E36000255,85
837,E36000256,85
838,E36000257,40
839,E36000258,135
840,E36000259,170
841,E36000260,10
842,E36000261,140
843,E36000262,20
844,E36000263,85
845,E36000264,90
846,E36000265,25
847,E36000266,35
848,E36000267,25
849,E36000268,70
850,E36000269,35
851,E36000270,30
852,E36000271,15
853,E36000272,170
854,E36000273,30
855,E36000274,65
856,E36000275,145
857,E36000276,45
858,E36000277,100
859,E36000278,70
860,E36000279,30
861,E36000280,80
862,E36000281,20
863,E36000282,0
864,E36000283,50
865,E36000284,0
866,E36000285,40
867,E36000286,30
868,E36000287,0
869,E36000288,45
870,E36000289,10
871,E36000290,0
872,E36000291,60
873,E36000292,0
874,E36000293,65
875,E36000294,35
876,E36000295,20
877,E36000296,40
878,E36000297,10
879,E36000298,10
880,E36000299,25
881,E36000300,5
882,E36000301,80
883,E36000302,0
884,E36000303,105
885,E36000304,15
886,E36000305,105
887,E36000306,200
888,E36000307,40
889,E36000308,55
890,E36000309,60
891,E36000310,45
892,E36000311,75
893,E36000312,70
894,E36000313,30
895,E36000314,75
896,E36000315,15
897,E36000316,140
898,E36000317,25
899,E36000318,105
900,E36000319,25
901,E36000320,90
902,E36000321,65
903,E36000322,95
904,E36000323,35
905,E36000324,115
906,E36000325,100
907,E36000326,65
908,E36000327,60
909,E36000328,40
910,E36000329,55
911,E36000330,65
912,E36000331,70
913,E36000332,75
914,E36000333,25
915,E36000334,25
916,E36000335,130
917,E36000336,40
918,E36000337,100
919,E36000338,85
920,E36000339,30
921,E36000340,55
922,E36000341,45
923,E36000342,0
924,E36000343,5
925,E36000344,0
926,E36000345,0
927,E36000346,0
928,E36000347,0
929,E36000348,0
930,E36000349,0
931,E36000350,0
932,E36000351,5
933,E36000352,5
934,E36000353,0
935,E36000354,5
936,E36000355,0
937,E36000356,5
938,E36000357,0
939,E36000358,195
940,E36000359,270
941,E36000360,140
942,E36000361,215
943,E36000362,220
944,E36000363,170
945,E36000364,110
946,E36000365,200
947,E36000366,80
948,E36000367,95
949,E36000368,115
950,E36000369,150
951,E36000370,40
952,E36000371,70
953,E36000372,120
954,E36000373,135
955,E36000374,115
956,E36000375,205
957,E36000376,20
958,E36000377,30
959,E36000378,15
960,E36000379,0
961,E36000380,45
962,E36000381,0
963,E36000382,0
