GEOGRAPHY_CODE,total
E05008355,10
E05008158,10
W05000151,15
E05005409,5
E05001241,120
E05006034,5
E05002445,90
E05006412,40
E05003396,5
E05006493,40
E05001982,25
E05003369,50
E05007018,25
E05002051,5
E05002798,20
E05001807,5
E05001691,15
E05001692,30
E05001488,50
E05000150,65
E05000151,55
E05007972,115
E05005410,15
E05000893,230
E05005335,5
W05000637,70
E05007275,25
E05000386,20
E05004614,10
E05002150,25
W05000638,5
E05005010,0
E05008485,15
E05008486,10
E05008487,10
E05008488,5
E05007651,10
E05003492,20
E05006549,25
E05006550,30
E05006192,5
E05008036,75
E05004570,20
E05006211,5
E05002358,10
E05002460,80
E05008553,20
E05007973,55
W05000898,5
E05007873,20
E05001264,135
E05001242,160
E05007974,115
W05000913,20
E05006212,0
E05008037,50
E05008038,35
E05008039,15
E05008040,20
E05008041,25
E05008042,50
E05003704,0
E05000502,60
E05003678,0
E05008785,30
E05000350,90
E05000307,30
E05007415,5
E05007416,5
E05006494,0
E05003515,25
E05006766,5
E05006607,0
E05005257,10
E05001349,40
E05001072,35
E05002197,45
E05007678,10
E05000072,60
E05000114,100
E05000115,125
E05000071,60
E05001851,10
E05006767,5
E05003725,0
E05002138,40
W05000858,15
E05000387,40
E05004047,10
E05000894,65
E05008620,115
E05008621,105
E05008622,25
E05008624,100
E05008623,65
E05008625,75
E05006832,25
E05005316,20
W05000057,0
E05003287,5
E05005951,10
E05000458,100
W05000294,10
E05008356,10
E05005916,10
E05005011,5
W05000795,20
W05000771,15
W05000772,5
E05008043,105
E05006279,0
E05005564,10
E05001713,105
E05005411,5
E05000441,85
E05001448,80
E05000152,85
E05005879,85
E05005847,10
E05000654,205
E05000724,60
E05005917,5
E05004551,10
E05007975,80
E05007976,120
E05001046,25
E05003242,0
E05006532,5
E05006299,0
E05003210,0
E05001739,160
E05006768,0
E05008560,215
E05001421,160
E05006969,65
E05003989,0
W05000726,20
E05004024,25
E05000269,25
E05003990,15
E05003991,5
E05003992,5
E05003993,0
E05003994,10
E05008919,0
E05003970,10
E05005644,25
E05006577,5
E05007547,40
E05006924,5
E05002276,15
E05002277,10
E05004824,10
E05004825,10
E05004826,5
E05000895,105
E05005497,5
E05006056,50
W05000796,5
W05000920,35
E05003120,0
E05000698,165
W05000121,10
W05000950,10
W05000566,15
E05000116,120
E05007548,20
E05007679,5
E05001887,70
E05007276,10
E05000977,100
E05001602,20
E05001120,25
E05003516,5
E05003517,5
E05003518,10
E05005134,30
E05004789,25
E05004638,15
E05006949,50
E05007464,10
E05003164,45
E05006833,0
E05000479,120
E05002250,10
W05000940,25
W05000882,0
W05000664,20
W05000295,10
W05000058,5
W05000665,65
W05000520,65
W05000567,5
W05000941,55
W05000773,15
W05000708,80
W05000666,55
W05000568,35
W05000859,20
W05000013,15
W05000468,0
W05000469,0
E05003211,0
W05000470,25
E05001693,35
E05006300,0
E05001833,195
E05002198,95
E05003165,20
E05000235,110
E05003121,0
E05001396,150
E05003147,25
E05003148,35
E05006320,5
E05007055,5
E05005089,145
E05008626,5
E05003995,5
E05002400,10
E05005928,45
E05005155,95
E05000073,35
E05006035,0
E05001582,10
E05000978,85
E05001309,230
E05001775,110
E05003351,15
E05001047,200
W05000728,20
E05003565,0
E05003567,10
E05003566,5
E05000979,55
E05000980,45
E05003971,10
E05000117,10
E05002359,15
E05004723,0
E05008666,30
E05000787,125
E05005060,40
E05000826,40
E05000827,30
E05007977,130
E05001888,70
E05003599,25
E05003600,15
E05006429,45
E05000236,85
E05008756,35
E05006036,0
E05000981,175
E05000982,120
E05007138,0
E05001073,140
E05006533,5
E05004125,5
E05005274,40
E05005668,30
E05007978,70
W05000914,15
W05000059,20
W05000060,10
E05008829,65
E05002739,0
E05007979,115
E05002401,35
W05000152,20
W05000153,15
W05000154,30
E05001397,40
E05001093,30
E05007980,95
E05002661,10
E05002662,15
E05004657,15
E05007652,15
E05001094,110
E05005805,20
E05003166,50
E05000804,85
E05000805,95
E05000806,65
E05000937,190
E05005363,20
E05003370,55
E05003371,45
E05005299,5
E05005725,35
E05005726,10
E05005727,20
E05005728,20
E05001670,70
E05005806,5
E05006301,10
E05001776,145
E05001748,10
E05003122,0
E05006321,5
E05005992,25
E05005993,20
E05004989,0
W05000797,0
E05008358,15
E05008359,55
E05008357,15
E05006474,55
E05002080,205
E05003920,145
W05000061,10
E05001398,205
E05001399,180
E05001400,255
W05000798,10
E05004590,15
E05005893,10
E05006578,30
E05006579,15
E05006580,20
E05006581,15
E05000699,50
E05000700,45
W05000062,5
E05005364,85
E05005300,5
W05000951,5
W05000932,30
E05008936,120
E05003397,0
E05008627,10
E05002680,30
E05005918,25
W05000296,5
E05003186,25
E05005894,10
E05003947,0
E05008540,10
E05001583,70
W05000799,0
E05005807,5
E05007901,10
E05002740,5
E05002052,35
E05008667,10
E05007083,5
E05000983,45
E05002173,110
W05000063,5
W05000297,0
W05000064,10
W05000065,10
E05000088,110
E05005645,30
E05001889,50
E05007609,10
E05002151,50
E05003751,25
E05003752,25
E05003753,10
E05003754,10
E05007465,25
E05001048,25
E05007318,10
E05007319,10
E05007392,5
E05001507,70
E05000172,80
E05002663,5
E05001288,20
E05001890,5
E05000847,145
E05003352,0
E05003353,5
W05000709,60
E05002053,15
E05004209,10
E05000442,145
E05005808,15
E05002719,5
E05004468,0
E05002299,5
E05008932,10
E05002681,15
E05005111,5
E05004874,5
E05004875,5
E05004990,5
E05008360,15
E05001156,55
E05002081,90
E05007902,0
E05007827,20
E05003372,10
E05006608,5
E05005952,35
E05005764,5
E05005765,0
E05002446,25
E05008725,35
E05003643,0
E05001694,65
E05001749,30
E05007903,15
E05007904,20
E05007905,10
E05007906,25
E05007907,35
E05003423,15
E05003424,5
E05003425,0
E05004658,0
E05000807,85
E05000808,75
W05000800,15
E05001671,130
E05006638,5
E05000089,85
E05008521,5
E05000938,85
E05005227,15
E05000809,140
E05000810,80
E05002720,0
E05008920,0
E05004639,10
E05007498,20
E05000459,20
E05005699,10
E05003466,0
E05001834,30
E05008786,5
E05008787,20
E05008788,35
E05008789,40
E05008790,15
E05008921,0
E05003327,60
E05001075,50
E05001074,130
E05005460,5
E05005012,10
W05000521,15
E05007981,45
E05007697,20
E05008361,15
E05004387,25
E05003493,10
E05002799,0
W05000640,30
W05000569,5
W05000066,0
W05000245,0
E05001467,130
E05005034,25
W05000155,0
E05007850,25
E05005624,15
E05001533,35
E05008863,10
E05000173,80
E05000174,115
E05003212,0
E05008551,20
E05001624,50
E05008527,5
E05007499,10
E05005485,80
E05007195,10
E05000388,40
E05005669,105
E05000919,120
E05006057,15
E05001221,40
E05000612,60
E05007331,20
E05005336,20
E05005919,5
E05007610,0
E05007982,115
E05006213,5
E05002174,140
E05004991,30
E05005929,65
E05000672,170
E05000175,145
E05000048,70
E05002422,170
E05002707,35
E05002116,130
E05008489,10
E05003568,0
E05003996,5
E05004126,10
E05005809,10
E05005061,5
E05000539,65
E05001049,65
E05000049,55
E05005790,20
E05005430,0
E05001095,25
E05007680,15
E05007681,10
E05007682,0
E05007683,5
E05007684,15
E05005729,0
E05000480,70
E05000481,55
E05000482,105
E05008830,15
E05000579,210
E05005112,30
E05006381,5
E05001714,255
E05004469,0
E05000743,100
E05001326,245
E05005113,10
E05008906,0
E05007584,15
E05000613,35
E05006382,55
E05006383,25
E05006384,35
E05006385,45
E05001625,0
E05003948,30
E05000517,15
E05002117,20
E05002234,45
E05000540,105
E05000074,35
W05000952,5
E05007611,20
E05001695,30
E05004439,0
E05001558,65
E05007565,25
E05000030,130
E05000031,75
E05005090,115
E05000329,30
E05002152,80
E05008757,30
E05003972,15
E05006322,50
E05008831,50
E05007170,10
E05000960,55
E05004388,5
E05007500,20
E05004503,70
E05004504,25
E05004505,55
E05003569,0
E05002447,40
E05005895,10
E05001983,90
E05002018,0
E05004440,50
E05004947,20
E05001984,80
E05006413,10
E05002215,30
E05006414,80
E05005880,25
E05008791,15
E05002402,70
E05008726,20
W05000942,55
W05000943,50
E05000764,75
E05001050,35
E05007019,5
E05001350,255
E05000920,35
E05005178,20
E05007908,0
E05003426,15
E05003427,15
E05005317,10
E05005013,10
E05005014,10
E05001005,50
E05001185,225
E05000788,105
E05001891,0
E05000050,40
E05000287,35
E05005301,10
E05002603,5
E05001006,115
E05000197,220
E05006495,15
E05006475,20
W05000067,0
W05000156,0
E05007292,5
E05002082,155
E05006347,10
E05002083,35
E05006834,0
E05007353,25
E05007354,10
W05000123,0
E05003187,30
E05003188,25
W05000124,20
E05005035,0
E05002103,90
E05001373,75
E05005228,10
E05003123,10
E05003124,25
E05008668,155
E05008159,15
W05000471,25
E05008576,10
E05005412,15
E05000308,50
E05002741,15
E05004366,15
E05001289,35
E05002604,35
E05007909,5
E05007139,30
E05003310,60
E05004266,5
E05004537,20
E05007417,0
E05008758,20
E05004756,5
E05001096,260
E05005189,0
E05000218,40
E05000219,65
E05000220,85
E05000176,110
E05008669,15
E05000673,85
E05002767,0
E05007983,20
E05001468,5
W05000860,200
E05002721,5
E05002722,15
E05002723,20
E05002724,10
E05006193,0
E05000309,25
E05002403,50
E05002054,30
E05002377,15
E05005810,25
E05004615,15
E05004571,15
E05005413,20
E05000594,50
E05000198,145
E05000199,140
E05007355,0
E05007356,15
E05003189,0
E05004153,10
E05004154,15
E05001892,10
E05001893,5
W05000249,10
E05001186,310
E05007106,10
E05000075,90
E05003570,15
E05004321,5
E05004767,0
E05005670,0
E05005848,5
W05000250,15
E05007984,40
E05007254,10
E05006323,10
E05006994,25
E05001508,85
E05006907,30
E05008362,20
E05006925,55
E05002361,5
E05002360,5
E05008727,105
E05001327,240
E05008587,0
E05008811,10
E05005179,15
E05005180,0
E05000443,155
E05002378,20
E05007985,40
E05004552,5
E05006386,5
E05000896,255
E05007910,25
E05007911,15
E05001792,55
E05003125,40
E05007277,20
E05007278,5
E05007418,0
E05003973,5
W05000198,10
E05001626,95
E05003644,0
E05003467,5
E05005930,30
E05007481,50
E05003468,10
E05003469,10
E05003470,25
E05003471,25
E05003472,30
E05007107,5
E05001808,0
E05003494,25
E05007140,5
E05002175,30
E05005766,10
E05005730,5
E05005015,0
E05006639,15
E05001793,115
E05004948,15
E05005318,30
W05000372,5
E05000725,80
E05000726,90
E05004506,25
E05006348,15
E05005414,10
E05000153,205
E05001534,20
E05000614,40
E05001603,130
E05004322,10
E05005190,10
E05000503,45
E05005811,60
W05000861,120
W05000774,35
W05000522,15
E05000076,20
E05002300,5
E05001328,165
E05000701,145
E05008218,15
E05008219,20
E05008220,5
E05008221,50
E05008222,20
E05006324,30
E05004992,35
E05000541,115
E05004516,20
E05004517,15
E05004518,25
E05004519,45
E05004520,10
E05006609,20
E05005337,5
E05005338,15
E05002199,80
E05007196,10
E05001944,0
E05004389,10
E05000118,30
E05008670,5
E05006476,15
E05002342,45
E05007419,0
E05007420,10
E05007421,10
E05007422,5
E05007423,5
E05002664,5
E05007424,5
E05007425,10
E05007426,5
E05007427,10
E05005016,10
E05001422,210
E05006477,20
E05000655,245
E05001584,20
E05001559,5
E05001097,120
E05005017,5
E05004592,15
E05000897,145
E05006950,30
E05001449,110
E05006995,45
E05007393,0
W05000298,0
W05000607,10
W05000472,15
E05007197,5
E05007198,10
E05007199,20
E05007200,0
E05007201,45
E05001141,65
E05001076,140
E05007585,10
E05007586,15
E05004267,10
E05000351,75
E05000352,105
E05001098,90
E05008542,5
E05007519,0
E05001469,35
E05005543,45
E05008577,5
E05008728,75
E05008729,60
E05008223,10
E05000421,85
W05000667,20
E05003679,10
E05003680,15
E05004593,20
E05004616,15
E05001627,15
E05007612,5
E05007587,5
E05001740,35
E05007986,115
E05007320,0
E05007321,0
W05000199,10
E05000154,150
E05000460,110
E05006325,15
E05007466,5
E05002055,50
E05001985,145
E05002379,10
E05002380,5
E05000051,35
E05007588,5
E05006058,25
E05005966,5
E05001007,60
E05000371,140
E05001051,250
E05007613,10
E05001750,20
W05000406,15
W05000407,10
E05005544,20
E05005275,70
E05005700,10
E05005545,15
E05002682,10
E05007912,5
E05004682,30
E05005461,15
E05005646,10
E05004553,5
E05004554,5
E05004555,10
E05004556,0
E05004557,5
E05005791,5
E05002176,90
E05008224,10
E05003126,10
W05000200,30
W05000201,20
W05000202,40
W05000203,20
E05008792,25
E05000828,30
E05005953,5
E05001470,80
E05001222,275
E05005036,45
E05005037,70
E05005038,95
E05005039,65
E05005040,100
E05005041,25
E05005042,20
E05005043,40
E05005044,25
E05003542,35
E05000939,155
E05008730,65
W05000299,0
E05002725,15
E05004127,10
E05008933,10
E05007020,30
E05005671,5
E05003623,5
E05007653,5
E05005415,15
E05000595,80
E05005431,5
E05000483,105
E05000484,140
E05000444,135
E05006582,5
E05008934,0
E05003997,5
E05005896,0
E05007171,0
E05007056,25
E05000270,30
E05004538,30
E05000132,35
E05007501,10
E05001794,110
E05004323,5
E05004210,30
E05008552,0
E05004470,15
E05008363,5
E05008225,10
E05002800,5
E05002343,40
E05007357,5
E05003998,0
E05007202,15
E05002056,20
E05005546,5
E05007987,45
E05007933,20
E05003999,5
E05002448,105
E05005191,10
E05005192,10
E05006640,0
E05002461,125
E05001795,120
E05003543,15
E05002057,30
E05007428,0
E05002153,35
E05001715,70
E05008490,5
E05008491,5
E05007141,10
E05001265,125
E05007293,40
E05007378,5
E05007379,5
E05006534,0
E05004234,10
E05005498,0
E05005565,15
E05005135,0
E05003190,15
E05001741,115
E05008671,25
E05004558,10
E05000133,15
E05001852,5
E05006769,15
E05006770,20
E05006771,30
E05006772,45
E05006773,15
E05006774,30
E05001986,50
E05003755,0
E05004471,0
E05000090,50
E05004025,130
E05002801,15
E05001751,0
E05007021,25
E05000254,60
E05000255,55
E05000504,60
E05001157,40
E05000518,20
E05001052,15
E05007614,10
E05007828,10
E05007634,15
E05002362,20
E05000615,95
E05004596,10
E05002404,35
E05006326,0
W05000862,55
E05005499,0
E05004703,30
W05000838,70
E05007121,90
E05005701,110
E05005702,105
E05005703,135
E05007698,50
E05007482,40
E05004101,25
E05003398,30
E05002802,10
E05006496,10
E05005156,65
E05008672,35
E05000052,35
W05000251,5
E05001423,65
E05006194,0
E05005091,55
W05000473,25
E05005276,15
E05006583,0
E05005390,0
W05000068,15
E05000032,80
E05002605,50
E05005849,0
E05008628,10
E05005157,85
E05005812,0
E05005813,35
E05005814,15
E05006430,25
E05005647,10
W05000125,10
E05003935,85
E05003544,0
W05000760,20
W05000069,10
E05002665,5
E05002666,0
E05002667,0
W05000641,90
E05007988,75
W05000729,10
W05000668,15
E05006280,5
E05005920,10
E05002251,225
E05002252,205
E05003705,10
E05007122,80
E05000422,145
E05001424,500
E05002803,0
E05005302,0
E05007142,5
W05000474,20
W05000300,10
W05000475,65
W05000301,0
E05007070,65
E05006775,10
E05006776,15
E05006777,10
E05006778,5
E05005850,5
E05001053,210
E05005613,70
E05007084,15
E05005462,5
E05005672,5
E05002177,20
E05006195,5
W05000070,5
W05000476,5
W05000126,75
W05000669,30
W05000570,15
E05000221,150
W05000571,25
E05007022,15
E05004102,15
E05008185,20
E05007429,10
E05007430,10
E05007431,5
E05007432,10
E05007433,0
E05004876,30
E05002769,20
W05000572,10
E05008492,10
E05007394,10
W05000801,10
E05004683,15
W05000127,30
E05000389,80
E05000848,60
E05001401,135
E05002642,0
E05001853,10
E05005339,30
E05001854,5
E05001855,0
E05008731,45
E05000053,80
E05008759,90
E05002423,60
E05007442,15
E05007443,10
E05004235,75
E05000505,100
E05002104,15
E05005319,10
W05000408,15
E05001696,65
E05001697,120
E05000310,140
E05002019,5
E05000033,95
E05007699,20
E05006584,0
E05005792,30
E05001243,115
E05004907,35
E05000829,110
E05007885,55
E05002154,90
W05000523,30
W05000477,15
E05000702,275
E05000703,260
E05004048,0
E05003191,0
E05003428,5
E05000134,75
E05007635,25
E05006497,5
E05005136,5
W05000524,5
W05000128,0
W05000525,20
E05008673,5
W05000839,25
W05000670,35
E05001329,160
E05006242,40
E05004539,70
E05000542,145
E05003661,40
E05000200,50
E05004617,15
E05008674,70
E05001585,100
E05001471,100
E05004211,10
E05004367,20
E05008864,0
E05004155,25
E05003243,0
E05006037,5
E05003244,0
E05001535,35
W05000863,205
E05001509,135
E05008528,0
E05005673,65
E05001604,15
E05006196,0
E05003429,30
E05000461,45
E05000616,85
E05001054,50
E05002235,115
E05002236,60
E05004472,0
E05000961,35
E05006415,15
E05004724,5
E05006214,20
E05004103,25
E05004104,25
E05008760,20
E05001266,110
E05007172,0
E05004237,5
E05008675,15
E05002606,5
E05001267,145
E05004877,15
E05008732,70
E05003167,0
E05007085,30
E05007086,25
E05008596,0
E05004268,10
E05004269,20
E05005391,10
E05007913,10
E05007108,15
E05002278,20
E05002279,15
E05001351,255
E05002607,0
E05000656,190
E05006585,10
E05002643,0
E05001008,75
E05004049,5
E05005931,0
E05004181,30
E05001605,20
E05001606,40
E05004128,0
E05004193,5
E05005767,0
E05006996,15
E05006997,25
E05004236,10
E05008922,0
E05002683,0
E05002684,0
E05001472,15
E05005674,15
W05000802,10
E05000485,80
E05000486,85
E05000898,95
E05006610,5
W05000204,30
E05005320,25
E05000177,105
E05000178,50
E05002301,20
E05001402,240
E05007934,55
E05005519,60
E05000288,90
E05004908,20
E05004929,25
E05007874,80
E05001649,40
W05000775,45
E05005321,45
E05000222,125
E05001809,5
E05001374,45
E05001268,155
E05002608,10
W05000907,10
E05001489,220
E05005277,10
E05005675,35
E05003213,0
E05005566,10
E05005815,0
E05005486,15
W05000071,5
W05000803,5
W05000205,10
W05000253,40
E05005062,50
E05006611,15
E05004441,25
E05000408,65
E05000596,60
E05000445,105
E05004704,40
E05004324,0
E05007203,0
E05001752,50
W05000302,0
E05001510,65
E05001425,50
E05008226,15
E05008227,15
E05007234,10
W05000710,90
W05000573,40
W05000254,20
W05000206,5
W05000303,0
W05000207,5
W05000908,20
W05000256,25
W05000257,25
E05008228,10
W05000574,20
W05000014,5
E05007935,30
E05007204,0
E05006038,5
E05000237,100
E05000238,90
E05000311,30
E05002726,10
E05002609,5
E05003399,20
E05003400,25
E05007087,20
E05007088,0
E05001894,70
E05005114,15
E05006586,10
E05005731,5
E05000239,85
E05007829,0
E05001856,10
E05006908,20
E05006641,10
E05004000,20
E05004001,35
E05004002,45
E05000506,60
E05003519,0
E05004851,30
E05000054,65
E05001586,0
E05000830,15
E05000831,5
E05000597,65
E05001244,90
E05001245,55
E05007235,20
E05000866,25
E05000867,75
E05000868,65
W05000208,10
E05001187,170
E05003373,35
E05007366,10
E05000657,265
E05007851,0
E05006970,10
E05005365,5
E05004050,20
E05004051,20
E05005018,5
E05003756,0
E05001587,70
E05001581,80
E05005567,10
E05001588,90
E05001589,60
E05005229,5
E05008044,20
E05007589,55
E05002084,110
E05000519,35
E05004507,15
E05002685,0
E05006349,10
E05005392,5
E05006835,10
E05004238,15
E05000256,85
E05006951,5
E05003921,100
E05007057,0
E05000135,10
E05004325,0
E05000520,30
E05001857,5
E05000521,50
E05000522,20
E05002139,35
E05002140,40
E05008676,20
E05008629,40
E05003681,5
E05004852,20
E05001188,355
E05008733,20
E05000179,55
E05002424,90
E05002058,20
E05008734,60
E05006612,5
E05002425,110
E05000390,15
E05002405,15
E05000353,120
E05002280,25
E05000354,60
E05005851,0
E05005158,40
E05004909,5
E05001189,180
E05005230,85
E05004910,20
E05007236,225
E05003192,50
E05004129,30
E05007520,5
E05005393,10
E05004540,15
E05002804,5
E05001536,115
E05004390,20
E05000330,30
E05002462,110
E05005322,35
E05007395,10
E05004640,0
E05001426,20
E05000940,10
W05000072,5
E05008160,45
E05000091,175
E05005921,20
E05005732,5
E05004182,50
E05006243,10
E05002281,20
E05000312,85
E05004790,15
E05004791,10
E05004792,0
E05004793,5
E05000658,150
E05006039,0
E05008761,110
E05000704,305
E05003168,30
E05004993,10
E05000271,85
E05003127,10
E05008762,5
E05000635,60
E05000290,50
E05000289,60
E05004641,25
E05005676,55
E05001560,25
E05002805,0
E05001473,25
E05004572,45
E05001537,15
E05001987,115
E05004003,0
E05008677,25
E05007615,0
E05003354,0
E05003624,10
E05007914,10
E05008045,25
E05004559,5
E05005019,5
E05005063,25
E05001142,85
E05004348,5
E05007467,10
E05008735,45
E05005614,25
E05003214,0
E05007915,5
E05006613,25
E05004239,55
E05004240,65
E05004241,15
E05004242,35
E05006387,80
E05000201,130
E05003328,25
E05007434,5
E05007435,5
E05002806,15
E05008630,10
E05007685,10
E05004156,0
E05000291,20
E05000598,55
E05004442,20
E05001269,190
E05001009,65
E05004853,45
E05004854,45
E05004270,5
E05004052,10
E05004855,25
E05004856,20
E05004857,40
E05003645,10
E05003355,5
E05008812,10
E05001607,5
E05007143,5
E05001561,60
E05001562,20
E05001563,30
E05004243,10
E05008493,15
W05000409,30
W05000410,35
W05000953,20
W05000954,10
W05000413,15
E05007173,50
E05007174,55
E05007175,60
E05007176,25
E05003193,5
E05000313,100
E05000136,65
E05001716,25
W05000209,10
E05003149,5
E05001650,60
E05006281,0
E05002381,15
E05005137,10
E05006909,15
E05003245,0
E05004212,10
E05004213,15
E05004214,5
W05000671,20
E05001753,10
W05000304,0
E05000921,65
E05008046,20
E05002155,20
E05008047,10
E05000119,35
E05003401,0
E05001895,30
E05008229,15
E05008230,25
E05001246,55
E05004827,25
E05004573,25
E05004574,20
E05002344,35
E05003169,5
E05003601,10
E05007686,10
E05007687,20
E05007688,10
E05007689,5
E05007690,5
E05007023,10
E05000789,30
E05002686,5
E05002687,0
E05005816,5
E05004994,15
E05001427,95
E05006551,15
E05006552,25
E05008832,35
E05007875,25
E05004473,15
E05000292,25
E05000293,45
E05003289,15
E05000790,35
E05000744,80
E05005323,35
E05008522,35
E05003292,50
E05003290,30
E05003545,10
E05006926,20
E05000034,70
E05004995,35
E05007483,40
E05005677,5
E05001590,25
E05004930,10
W05000864,30
E05005181,5
E05006910,30
E05001330,255
E05008793,10
E05007380,5
E05000155,105
E05000523,75
E05004004,0
E05004005,15
E05000331,40
E05000314,100
E05001352,220
E05000659,35
E05000791,45
E05000792,70
E05003495,15
E05001143,90
E05001144,65
E05005625,20
E05001403,160
E05004508,25
E05004509,10
E05004510,20
E05002668,5
E05004053,5
E05006911,35
E05006912,45
E05006913,10
E05007700,60
E05001564,10
E05005626,20
E05001022,40
E05005768,20
E05005769,15
E05006197,0
E05004006,30
E05007144,0
E05005324,15
E05006302,0
E05006215,0
E05008678,10
E05008231,20
E05008232,10
E05004705,55
E05006350,10
E05001490,75
E05006060,55
E05005897,5
E05002253,15
E05005704,15
E05001450,130
E05001988,70
E05001158,305
E05000055,85
W05000073,30
W05000608,20
E05006614,10
W05000478,10
E05001717,170
E05007654,10
W05000730,50
W05000479,25
E05001989,45
E05001990,10
E05007947,10
E05001223,165
E05006587,0
E05006588,5
E05003194,20
W05000258,15
E05005733,0
E05007444,15
E05000423,130
E05004911,25
E05004912,65
E05004618,30
E05004071,10
E05007255,15
E05007256,10
E05004007,5
E05006327,10
E05004725,15
E05004726,40
E05004727,5
E05004728,10
E05004729,0
E05004730,5
E05004731,15
E05003215,0
E05005366,5
E05001754,0
E05001698,70
E05004294,65
E05000355,80
E05000356,85
E05000357,110
E05000962,15
E05005922,15
E05001159,175
E05005770,5
E05004349,0
E05001755,70
E05001756,5
E05008048,15
E05008049,15
E05008050,5
E05005020,10
E05004194,5
E05004195,25
E05006040,10
E05005193,20
E05005231,20
E05005232,80
E05005233,50
E05000056,40
E05005394,15
E05001077,145
E05006244,30
E05005852,0
E05008631,5
E05001945,10
E05004157,0
E05004996,120
E05000599,70
E05002200,60
E05007691,5
E05005115,10
E05004967,10
E05005967,15
E05005968,10
E05000600,125
E05005260,0
E05008907,70
E05000372,70
E05000373,105
E05003662,5
E05000705,145
E05001628,80
W05000210,5
E05006952,10
E05004878,0
E05004706,30
E05001651,25
E05007024,45
E05000137,55
E05000272,35
E05000202,50
E05008161,20
E05004418,10
E05004130,45
E05002156,25
E05005116,5
E05005817,10
E05005954,70
E05002742,30
E05003706,10
E05004521,10
E05003195,5
E05001991,80
E05000332,75
E05007502,25
E05000374,85
E05001055,100
E05002382,10
E05007566,20
E05007830,15
E05000462,20
E05005678,5
E05002644,0
E05008364,15
E05002449,45
E05004511,0
E05004512,5
E05008813,15
E05006998,5
E05007257,5
E05005487,50
E05005488,55
E05005489,45
E05005490,35
E05007436,10
E05000849,130
E05000850,50
E05003150,85
E05005898,5
E05006553,20
E05001375,40
E05006282,20
W05000074,20
E05008051,140
W05000672,25
E05002807,30
E05004768,35
E05004769,10
E05004770,30
E05004771,5
E05004772,15
E05004773,15
E05000180,120
E05004215,10
E05004216,5
E05004217,5
E05004684,15
E05004685,30
E05001190,400
E05008162,10
E05000601,165
E05005648,5
E05005649,45
E05003196,15
E05000138,65
E05007089,5
E05001224,115
E05007655,10
E05007656,10
E05004597,25
E05001023,60
E05001672,65
E05006971,30
E05001757,50
E05003246,0
E05000391,20
E05004244,15
E05007205,0
E05002426,85
E05001858,0
E05003936,75
E05003329,30
E05000727,165
E05000375,150
E05008865,10
E05004858,40
E05008736,40
E05007831,15
E05007025,35
E05003128,5
E05008561,60
E05001405,55
E05003330,35
E05002645,10
E05003430,25
E05007322,20
E05003625,25
E05003682,0
W05000909,15
E05005853,10
E05008365,10
E05005568,5
E05007294,20
E05004474,5
W05000015,20
E05000674,75
E05004840,50
E05008052,40
W05000211,25
W05000212,20
W05000213,40
E05006554,20
E05007123,40
E05004245,0
E05007916,10
E05002085,125
E05008543,35
E05003475,20
E05001024,110
E05004560,15
E05006535,0
E05006245,10
E05008679,45
W05000214,15
E05001859,15
E05003402,0
E05000745,115
E05004008,5
E05001451,50
E05007989,150
E05004598,0
E05001992,65
E05007332,25
E05007333,10
E05007334,10
E05008866,5
E05006283,0
E05005569,45
E05004475,0
E05004476,10
E05004477,5
E05004478,0
E05004479,10
E05006927,40
E05000273,140
E05007177,5
E05001896,25
E05007445,0
E05007446,5
E05005261,40
E05005771,15
E05001428,55
E05007657,45
E05001145,95
E05007058,5
E05002363,10
E05000661,65
E05000660,55
E05007590,25
E05001591,85
E05001160,120
E05008794,10
E05008795,35
E05000358,110
E05000359,100
E05000360,45
E05000361,80
E05002436,30
E05005854,5
E05006303,5
E05003403,30
E05001699,20
E05001700,30
E05001121,140
E05005340,5
E05004859,35
E05007145,0
E05000240,85
E05000963,40
E05000984,80
E05006216,5
E05004368,15
E05008570,5
E05006362,55
E05006363,60
E05006364,35
E05006365,70
E05005520,10
E05001758,40
E05003356,0
E05004218,10
E05000706,200
E05000662,115
E05001718,30
E05001796,130
E05001565,5
E05008053,10
E05005212,20
E05005570,5
W05000414,5
E05007178,5
E05002302,20
E05004732,5
E05005818,20
E05002771,40
E05002772,60
E05008529,25
E05006999,30
E05001759,30
E05008908,5
E05002364,15
E05007468,10
E05002383,5
E05007692,15
E05001566,15
E05001511,30
E05004072,10
E05004073,5
E05004074,10
E05004075,5
E05008603,15
E05000811,120
E05000812,130
E05000636,10
E05001429,245
E05000813,75
E05000315,55
E05005045,25
E05005046,10
E05005047,20
E05004599,25
E05005521,30
E05007109,5
E05000333,10
E05002688,0
E05002201,30
E05001353,80
E05006555,20
E05007636,55
E05005117,0
E05003546,35
E05003547,10
E05003548,15
E05003374,70
E05003375,50
E05001354,10
E05001376,125
E05008233,5
W05000642,45
E05006836,15
E05005213,30
E05001719,85
E05000851,160
E05004076,15
E05001538,35
E05001539,35
E05006198,0
E05005278,40
E05005571,20
E05001673,70
E05001652,55
E05007917,0
E05004420,15
E05003549,0
E05003602,0
E05007059,5
E05006061,15
E05000765,60
E05001897,5
E05003293,55
E05003170,5
E05005969,20
E05005970,10
E05005325,65
E05000766,155
E05005679,10
E05008054,105
E05008571,0
E05005994,20
E05004879,5
E05002727,5
E05006837,5
