,GEOGRAPHY_CODE,final_total
662,E36000081,10
663,E36000082,150
664,E36000083,90
665,E36000084,75
666,E36000085,195
667,E36000086,35
668,E36000087,10
669,E36000088,30
670,E36000089,60
671,E36000090,85
672,E36000091,20
673,E36000092,50
674,E36000093,15
675,E36000094,70
676,E36000095,5
677,E36000096,15
678,E36000097,45
679,E36000098,20
680,E36000099,30
681,E36000100,10
682,E36000101,5
683,E36000102,10
684,E36000103,45
685,E36000104,25
686,E36000105,10
687,E36000106,5
688,E36000107,105
689,E36000108,85
690,E36000109,75
691,E36000110,10
692,E36000111,55
693,E36000112,5
694,E36000113,60
695,E36000114,5
696,E36000115,20
697,E36000116,40
698,E36000117,15
699,E36000118,75
700,E36000119,20
701,E36000120,100
702,E36000121,0
703,E36000122,60
704,E36000123,85
705,E36000124,110
706,E36000125,40
707,E36000126,20
708,E36000127,90
709,E36000128,65
710,E36000129,70
711,E36000130,50
712,E36000131,75
713,E36000132,70
714,E36000133,40
715,E36000134,15
716,E36000135,125
717,E36000136,60
718,E36000137,25
719,E36000138,25
720,E36000139,135
721,E36000140,20
722,E36000141,20
723,E36000142,45
724,E36000143,5
725,E36000144,95
726,E36000145,35
727,E36000146,25
728,E36000147,95
729,E36000148,15
730,E36000149,135
731,E36000150,60
732,E36000151,20
733,E36000152,25
734,E36000153,15
735,E36000154,20
736,E36000155,40
737,E36000156,100
738,E36000157,70
739,E36000158,15
740,E36000159,65
741,E36000160,45
742,E36000161,0
743,E36000162,90
744,E36000163,15
745,E36000164,75
746,E36000165,55
747,E36000166,15
748,E36000167,30
749,E36000168,55
750,E36000169,105
751,E36000170,0
752,E36000171,70
753,E36000172,30
754,E36000173,125
755,E36000174,65
756,E36000175,95
757,E36000176,45
758,E36000177,140
759,E36000178,15
760,E36000179,15
761,E36000180,15
762,E36000181,160
763,E36000182,80
764,E36000183,155
765,E36000184,55
766,E36000185,30
767,E36000186,45
768,E36000187,20
769,E36000188,40
770,E36000189,50
771,E36000190,15
772,E36000191,5
773,E36000192,85
774,E36000193,20
775,E36000194,20
776,E36000195,105
777,E36000196,40
778,E36000197,50
779,E36000198,40
780,E36000199,90
781,E36000200,100
782,E36000201,25
783,E36000202,40
784,E36000203,125
785,E36000204,130
786,E36000205,25
787,E36000206,40
788,E36000207,110
789,E36000208,45
790,E36000209,55
791,E36000210,30
792,E36000211,120
793,E36000212,165
794,E36000213,255
795,E36000214,125
796,E36000215,85
797,E36000216,175
798,E36000217,110
799,E36000218,90
800,E36000219,65
801,E36000220,135
802,E36000221,70
803,E36000222,80
804,E36000223,25
805,E36000224,80
806,E36000225,35
807,E36000226,205
808,E36000227,20
809,E36000228,25
810,E36000229,20
811,E36000230,55
812,E36000231,35
813,E36000232,65
814,E36000233,100
815,E36000234,55
816,E36000235,20
817,E36000236,30
818,E36000237,25
819,E36000238,75
820,E36000239,55
821,E36000240,25
822,E36000241,35
823,E36000242,75
824,E36000243,10
825,E36000244,40
826,E36000245,40
827,E36000246,30
828,E36000247,20
829,E36000248,30
830,E36000249,90
831,E36000250,270
832,E36000251,75
833,E36000252,15
834,E36000253,175
835,E36000254,30
836,E36000255,65
837,E36000256,100
838,E36000257,30
839,E36000258,150
840,E36000259,180
841,E36000260,20
842,E36000261,170
843,E36000262,25
844,E36000263,95
845,E36000264,85
846,E36000265,35
847,E36000266,35
848,E36000267,15
849,E36000268,85
850,E36000269,30
851,E36000270,50
852,E36000271,25
853,E36000272,180
854,E36000273,25
855,E36000274,60
856,E36000275,165
857,E36000276,60
858,E36000277,100
859,E36000278,95
860,E36000279,30
861,E36000280,85
862,E36000281,25
863,E36000282,0
864,E36000283,55
865,E36000284,5
866,E36000285,35
867,E36000286,15
868,E36000287,0
869,E36000288,60
870,E36000289,10
871,E36000290,0
872,E36000291,55
873,E36000292,5
874,E36000293,55
875,E36000294,40
876,E36000295,25
877,E36000296,40
878,E36000297,5
879,E36000298,15
880,E36000299,30
881,E36000300,15
882,E36000301,60
883,E36000302,5
884,E36000303,110
885,E36000304,10
886,E36000305,135
887,E36000306,230
888,E36000307,35
889,E36000308,55
890,E36000309,70
891,E36000310,40
892,E36000311,80
893,E36000312,95
894,E36000313,25
895,E36000314,75
896,E36000315,15
897,E36000316,120
898,E36000317,25
899,E36000318,105
900,E36000319,35
901,E36000320,100
902,E36000321,75
903,E36000322,115
904,E36000323,40
905,E36000324,130
906,E36000325,150
907,E36000326,85
908,E36000327,65
909,E36000328,25
910,E36000329,85
911,E36000330,70
912,E36000331,100
913,E36000332,85
914,E36000333,35
915,E36000334,40
916,E36000335,155
917,E36000336,45
918,E36000337,130
919,E36000338,95
920,E36000339,45
921,E36000340,65
922,E36000341,45
923,E36000342,0
924,E36000343,0
925,E36000344,0
926,E36000345,0
927,E36000346,5
928,E36000347,0
929,E36000348,0
930,E36000349,0
931,E36000350,5
932,E36000351,5
933,E36000352,15
934,E36000353,5
935,E36000354,5
936,E36000355,10
937,E36000356,10
938,E36000357,0
939,E36000358,155
940,E36000359,235
941,E36000360,120
942,E36000361,200
943,E36000362,165
944,E36000363,130
945,E36000364,95
946,E36000365,185
947,E36000366,70
948,E36000367,65
949,E36000368,90
950,E36000369,130
951,E36000370,30
952,E36000371,50
953,E36000372,90
954,E36000373,105
955,E36000374,95
956,E36000375,190
957,E36000376,20
958,E36000377,35
959,E36000378,30
960,E36000379,5
961,E36000380,55
962,E36000381,0
963,E36000382,0
964,E36000383,15
965,E36000384,5
966,E36000385,0
967,E36000386,20
968,E36000387,10
969,E36000388,0
970,E36000389,0
971,E36000390,0
972,E36000391,0
973,E36000392,10
974,E36000393,5
975,E36000394,5
976,E36000395,10
977,E36000396,5
978,E36000397,15
979,E36000398,15
980,E36000399,35
981,E36000400,45
982,E36000401,5
983,E36000402,5
984,E36000403,0
985,E36000404,0
986,E36000405,0
987,E36000406,0
988,E36000407,20
989,E36000408,20
990,E36000409,60
991,E36000410,25
992,E36000411,10
993,E36000412,0
994,E36000413,25
995,E36000414,15
996,E36000415,0
997,E36000416,10
998,E36000417,0
999,E36000418,5
1000,E36000419,20
1001,E36000420,65
1002,E36000421,5
1003,E36000422,15
1004,E36000423,55
1005,E36000424,50
1006,E36000425,30
1007,E36000426,5
1008,E36000427,0
1009,E36000428,0
1010,E36000429,5
1011,E36000430,45
1012,E36000431,25
1013,E36000432,25
1014,E36000433,5
1015,E36000434,40
1016,E36000435,30
1017,E36000436,20
1018,E36000437,50
1019,E36000438,20
1020,E36000439,0
1021,E36000440,0
1022,E36000441,0
1023,E36000442,10
1024,E36000443,10
1025,E36000444,10
1026,E36000445,10
1027,E36000446,20
1028,E36000447,60
1029,E36000448,85
1030,E36000449,5
1031,E36000450,20
1032,E36000451,70
1033,E36000452,75
1034,E36000453,110
1035,E36000454,95
1036,E36000455,30
1037,E36000456,75
1038,E36000457,40
1039,E36000458,40
1040,E36000459,30
1041,E36000460,95
1042,E36000461,40
1043,E36000462,25
1044,E36000463,15
1045,E36000464,85
1046,E36000465,55
1047,E36000466,40
1048,E36000467,40
1049,E36000468,35
1050,E36000469,55
1051,E36000470,20
1052,E36000471,30
1053,E36000472,40
1054,E36000473,35
1055,E36000474,125
1056,E36000475,30
1057,E36000476,50
1058,E36000477,15
1059,E36000478,60
1060,E36000479,5
1061,E36000480,45
1062,E36000481,40
1063,E36000482,40
1064,E36000483,40
1065,E36000484,25
1066,E36000485,25
1067,E36000486,60
1068,E36000487,20
1069,E36000488,30
1070,E36000489,15
1071,E36000490,5
1072,E36000491,0
1073,E36000492,5
1074,E36000493,0
1075,E36000494,5
1076,E36000495,0
1077,E36000496,25
1078,E36000497,0
1079,E36000498,10
1080,E36000499,10
1081,E36000500,30
1082,E36000501,25
1083,E36000502,15
1084,E36000503,10
1085,E36000504,10
1086,E36000505,10
1087,E36000506,0
1088,E36000507,25
1089,E36000508,15
1090,E36000509,5
1091,E36000510,30
1092,E36000511,30
1093,E36000512,20
1094,E36000513,25
1095,E36000514,0
1096,E36000515,25
1097,E36000516,5
1098,E36000517,25
1099,E36000518,5
1100,E36000519,55
1101,E36000520,25
1102,E36000521,30
1103,E36000522,25
1104,E36000523,15
1105,E36000524,15
1106,E36000525,130
1107,E36000526,75
1108,E36000527,30
1109,E36000528,20
1110,E36000529,70
1111,E36000530,50
1112,E36000531,30
1113,E36000532,55
1114,E36000533,10
1115,E36000534,25
1116,E36000535,20
1117,E36000536,75
1118,E36000537,60
1119,E36000538,100
1120,E36000539,50
1121,E36000540,100
1122,E36000541,60
1123,E36000542,40
1124,E36000543,5
1125,E36000544,60
1126,E36000545,55
1127,E36000546,60
1128,E36000547,50
1129,E36000548,185
1130,E36000549,55
1131,E36000550,20
1132,E36000551,80
1133,E36000552,50
1134,E36000553,45
1135,E36000554,45
1136,E36000555,35
1137,E36000556,10
1138,E36000557,10
1139,E36000558,95
1140,E36000559,55
1141,E36000560,10
1142,E36000561,30
1143,E36000562,5
1144,E36000563,15
1145,E36000564,10
1146,E36000565,0
1147,E36000566,5
1148,E36000567,0
1149,E36000568,5
1150,E36000569,5
1151,E36000570,10
1152,E36000571,0
1153,E36000572,5
1154,E36000573,20
1155,E36000574,0
1156,E36000575,5
1157,E36000576,20
1158,E36000577,10
1159,E36000578,10
1160,E36000579,0
1161,E36000580,10
1162,E36000581,5
1163,E36000582,10
1164,E36000583,10
1165,E36000584,105
1166,E36000585,60
1167,E36000586,65
1168,E36000587,35
1169,E36000588,30
1170,E36000589,170
1171,E36000590,40
1172,E36000591,55
1173,E36000592,0
1174,E36000593,5
1175,E36000594,5
1176,E36000595,20
1177,E36000596,10
1178,E36000597,5
1179,E36000598,15
1180,E36000599,15
1181,E36000600,5
1182,E36000601,5
1183,E36000602,5
1184,E36000603,10
1185,E36000604,0
1186,E36000605,20
1187,E36000606,10
1188,E36000607,10
1189,E36000608,45
1190,E36000609,10
1191,E36000610,20
1192,E36000611,20
1193,E36000612,45
1194,E36000613,5
1195,E36000614,10
1196,E36000615,15
1197,E36000616,20
1198,E36000617,35
1199,E36000618,10
1200,E36000619,20
1201,E36000620,0
1202,E36000621,10
1203,E36000622,30
1204,E36000623,20
1205,E36000624,15
1206,E36000625,10
1207,E36000626,5
1208,E36000627,10
1209,E36000628,35
1210,E36000629,25
1211,E36000630,25
1212,E36000631,90
1213,E36000632,65
1214,E36000633,200
1215,E36000634,85
1216,E36000635,140
1217,E36000636,50
1218,E36000637,105
1219,E36000638,140
1220,E36000639,40
1221,E36000640,35
1222,E36000641,25
1223,E36000642,25
1224,E36000643,25
1225,E36000644,25
1226,E36000645,25
1227,E36000646,80
1228,E36000647,130
1229,E36000648,255
1230,E36000649,125
1231,E36000650,175
1232,E36000651,25
1233,E36000652,55
1234,E36000653,5
1235,E36000654,25
1236,E36000655,30
1237,E36000656,75
1238,E36000657,10
1239,E36000658,20
1240,E36000659,50
1241,E36000660,30
1242,E36000661,30
1243,E36000662,20
1244,E36000663,145
1245,E36000664,35
1246,E36000665,20
1247,E36000666,75
1248,E36000667,95
1249,E36000668,70
1250,E36000669,115
1251,E36000670,20
1252,E36000671,55
1253,E36000672,80
1254,E36000673,20
1255,E36000674,25
1256,E36000675,55
1257,E36000676,25
1258,E36000677,45
1259,E36000678,20
1260,E36000679,25
1261,E36000680,45
1262,E36000681,40
1263,E36000682,50
1264,E36000683,45
1265,E36000684,65
1266,E36000685,15
1267,E36000686,30
1268,E36000687,10
1269,E36000688,10
1270,E36000689,25
1271,E36000690,20
1272,E36000691,40
1273,E36000692,25
1274,E36000693,45
1275,E36000694,15
1276,E36000695,45
1277,E36000696,35
1278,E36000697,30
1279,E36000698,25
1280,E36000699,80
1281,E36000700,50
1282,E36000701,5
1283,E36000702,70
1284,E36000703,20
1285,E36000704,40
1286,E36000705,60
1287,E36000706,35
1288,E36000707,75
1289,E36000708,20
1290,E36000709,20
1291,E36000710,65
1292,E36000711,55
1293,E36000712,90
1294,E36000713,110
1295,E36000714,10
1296,E36000715,20
1297,E36000716,35
1298,E36000717,30
1299,E36000718,50
1300,E36000719,65
1301,E36000720,35
1302,E36000721,35
1303,E36000722,5
1304,E36000723,85
1305,E36000724,20
1306,E36000725,85
1307,E36000726,90
1308,E36000727,110
1309,E36000728,35
1310,E36000729,80
1311,E36000730,15
1312,E36000731,10
1313,E36000732,40
1314,E36000733,0
1315,E36000734,95
1316,E36000735,35
1317,E36000736,60
1318,E36000737,60
1319,E36000738,55
1320,E36000739,75
1321,E36000740,55
1322,E36000741,15
1323,E36000742,30
1324,E36000743,25
1325,E36000744,10
1326,E36000745,40
1327,E36000746,5
1328,E36000747,65
1329,E36000748,10
1330,E36000749,35
1331,E36000750,25
1332,E36000751,80
1333,E36000752,45
1334,E36000753,30
1335,E36000754,20
1336,E36000755,55
1337,E36000756,45
1338,E36000757,20
1339,E36000758,40
1340,E36000759,30
1341,E36000760,40
1342,E36000761,125
1343,E36000762,15
1344,E36000763,30
1345,E36000764,25
1346,E36000765,25
1347,E36000766,50
1348,E36000767,40
1349,E36000768,30
1350,E36000769,230
1351,E36000770,20
1352,E36000771,100
1353,E36000772,50
1354,E36000773,85
1355,E36000774,80
1356,E36000775,55
1357,E36000776,95
1358,E36000777,25
1359,E36000778,155
1360,E36000779,5
1361,E36000780,65
1362,E36000781,80
1363,E36000782,40
1364,E36000783,90
1365,E36000784,80
1366,E36000785,20
1367,E36000786,5
1368,E36000787,35
1369,E36000788,100
1370,E36000789,50
1371,E36000790,30
1372,E36000791,15
1373,E36000792,60
1374,E36000793,10
1375,E36000794,15
1376,E36000795,50
1377,E36000796,35
1378,E36000797,25
1379,E36000798,10
1380,E36000799,75
1381,E36000800,70
1382,E36000801,70
1383,E36000802,150
1384,E36000803,10
1385,E36000804,170
1386,E36000805,155
1387,E36000806,15
1388,E36000807,35
1389,E36000808,125
1390,E36000809,45
1391,E36000810,45
1392,E36000811,35
1393,E36000812,20
1394,E36000813,35
1395,E36000814,95
1396,E36000815,60
1397,E36000816,45
1398,E36000817,40
1399,E36000818,55
1400,E36000819,45
1401,E36000820,100
1402,E36000821,70
1403,E36000822,40
1404,E36000823,45
1405,E36000824,10
1406,E36000825,10
1407,E36000826,15
1408,E36000827,5
1409,E36000828,0
1410,E36000829,15
1411,E36000830,10
1412,E36000831,15
1413,E36000832,10
1414,E36000833,25
1415,E36000834,15
1416,E36000835,5
1417,E36000836,30
1418,E36000837,10
1419,E36000838,35
1420,E36000839,10
1421,E36000840,25
1422,E36000841,0
1423,E36000842,0
1424,E36000843,0
1425,E36000844,15
1426,E36000845,5
1427,E36000846,15
1428,E36000847,20
1429,E36000848,5
1430,E36000849,25
1431,E36000850,0
1432,E36000851,5
1433,E36000852,5
1434,E36000853,5
1435,E36000854,15
1436,E36000855,15
1437,E36000856,10
1438,E36000857,5
1439,E36000858,15
1440,E36000859,10
1441,E36000860,0
1442,E36000861,5
1443,E36000862,10
1444,E36000863,30
1445,E36000864,5
1446,E36000865,15
1447,E36000866,15
1448,E36000867,20
1449,E36000868,15
1450,E36000869,10
1451,E36000870,20
1452,E36000871,5
1453,E36000872,50
1454,E36000873,55
1455,E36000874,30
1456,E36000875,50
1457,E36000876,50
1458,E36000877,35
1459,E36000878,0
1460,E36000879,65
1461,E36000880,55
1462,E36000881,40
1463,E36000882,10
1464,E36000883,25
1465,E36000884,25
1466,E36000885,5
1467,E36000886,20
1468,E36000887,70
1469,E36000888,35
1470,E36000889,35
1471,E36000890,50
1472,E36000891,45
1473,E36000892,20
1474,E36000893,50
1475,E36000894,20
1476,E36000895,40
1477,E36000896,25
1478,E36000897,35
1479,E36000898,40
1480,E36000899,20
1481,E36000900,40
1482,E36000901,30
1483,E36000902,0
1484,E36000903,20
1485,E36000904,0
1486,E36000905,10
1487,E36000906,5
1488,E36000907,5
1489,E36000908,5
1490,E36000909,30
